fixture,source_mode,base_samples,resolution,subdivision_factor,projection,projection_class,projection_direction,expected_crossing_count,expected_determinant,polygon_length,vertex_distortion_estimate,minimum_nonlocal_vertex_clearance,crossing_count,gauss_component_count,alternating_projection,canonical_gauss_signature,pd_code,fox_determinant,first_tait_tree_count,second_tait_tree_count,unsigned_tait_shortcut_applicable,unsigned_tait_shortcut_agrees,tait_construction_status,tait_error,simplification_status,simplification_changed,simplified_crossing_count,simplified_component_count,simplified_fox_determinant,simplification_error,topological_fixture_pass,minimum_crossing_angle_degrees,minimum_crossing_depth_separation,minimum_crossing_vertex_parameter_margin,normalized_minimum_depth_separation,crossing_count_matches_expected,determinant_matches_expected,backend_messages,extraction_status,error_message,runtime_seconds,direction_index,direction_x,direction_y,direction_z,longitude_radians,latitude_radians,raw_minimal_diagram_pass,extra_raw_crossings
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_090,generic_tilt,"[-0.8286025284826893, -0.3767891928994833, -0.4140625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,5,1,False,1:+1:+1|2:+1:-1|2:-1:-1|1:-1:+1|3:-1:-1|4:+1:-1|5:-1:-1|3:+1:-1|4:-1:-1|5:+1:-1,"[[1, 8, 2, 9], [2, 6, 3, 5], [3, 4, 4, 5], [7, 10, 8, 1], [9, 6, 10, 7]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,37.75712838545507,1.6954129996428366,0.06437341637089844,0.19626554872035423,False,True,,passed,,0.0036212999984854832,90,-0.8286025284826893,-0.3767891928994833,-0.4140625,-2.714813460842423,-0.4269126228297277,False,2
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_091,generic_tilt,"[0.8585897775725349, -0.2796287649575688, -0.4296875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,5,1,False,1:+1:+1|2:+1:-1|2:-1:-1|1:-1:+1|3:-1:-1|4:+1:-1|5:-1:-1|3:+1:-1|4:-1:-1|5:+1:-1,"[[1, 4, 2, 5], [3, 10, 4, 1], [5, 2, 6, 3], [6, 10, 7, 9], [7, 8, 8, 9]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,50.98961331835162,1.7232515994624813,0.033451547620984456,0.19958680795460954,False,True,,passed,,0.0056650000042282045,91,0.8585897775725349,-0.2796287649575688,-0.4296875,-0.31485023111376764,-0.4441466712053621,False,2
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_092,generic_tilt,"[-0.4404709182519047, 0.7795397023359835, -0.4453125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,69.17328439020463,1.8344362195467103,0.0028288729388350475,0.21173193276668825,True,True,,passed,,0.0034288999886484817,92,-0.4404709182519047,0.7795397023359835,-0.4453125,2.0851129986148877,-0.46152324624700164,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_093,generic_tilt,"[-0.1999920066162086, -0.8646038505485459, -0.4609375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,5,1,False,1:+1:+1|1:-1:+1|2:-1:-1|3:-1:-1|4:+1:-1|2:+1:-1|5:-1:-1|4:-1:-1|3:+1:-1|5:+1:-1,"[[1, 1, 2, 10], [2, 5, 3, 6], [3, 8, 4, 9], [6, 9, 7, 10], [7, 4, 8, 5]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,5.085694319559574,1.9473588968499858,0.027479523514926996,0.23722529579688487,False,True,,passed,,0.0036634999996749684,93,-0.1999920066162086,-0.8646038505485459,-0.4609375,-1.7981090788360437,-0.47905132729611205,False,2
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_094,generic_tilt,"[0.7246643951077351, 0.49774461127860575, -0.4765625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,5,1,False,1:+1:+1|1:-1:+1|2:-1:-1|3:-1:-1|4:+1:-1|2:+1:-1|5:-1:-1|4:-1:-1|3:+1:-1|5:+1:-1,"[[2, 5, 3, 6], [3, 10, 4, 1], [7, 7, 8, 6], [8, 1, 9, 2], [9, 4, 10, 5]]",3,,,False,,not_applicable,,passed,True,4,1,3,,False,6.998595817258248,1.981335496817377,0.022852709085569245,0.24554783446397746,False,True,,passed,,0.004837000000406988,94,0.7246643951077351,0.49774461127860575,-0.4765625,0.6018541508926117,-0.4967404812077047,False,2
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_095,generic_tilt,"[-0.8619996163400566, 0.12127706408610528, -0.4921875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,60.281190651259344,1.8929804058514648,0.05492781465486374,0.22700716744353877,True,True,,passed,,0.0033798000076785684,95,-0.8619996163400566,0.12127706408610528,-0.4921875,3.001817380621267,-0.5146009275773826,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_096,generic_tilt,"[0.5479518684708107, -0.664736951495174, -0.5078125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,73.72565887617861,1.7898762824179695,0.06378598927948786,0.20819854106545058,True,True,,passed,,0.004711100002168678,96,0.5479518684708107,-0.664736951495174,-0.5078125,-0.8814046968296927,-0.5326436129659039,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_097,generic_tilt,"[0.04448970713710642, 0.8509017860791012, -0.5234375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:+1:-1|3:-1:-1|4:+1:-1|5:-1:-1|6:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1,"[[1, 10, 2, 11], [3, 12, 4, 1], [4, 7, 5, 8], [5, 9, 6, 8], [6, 9, 7, 10], [11, 2, 12, 3]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,37.57173861279028,1.6553157454165652,0.14280028029602754,0.19704287409942922,False,True,,passed,,0.005073599997558631,97,0.04448970713710642,0.8509017860791012,-0.5234375,1.5185585328989626,-0.5508802957186253,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_098,generic_tilt,"[-0.6005943463346524, -0.5905066064360343, -0.5390625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,73.49597551105148,1.776062553097159,0.24136322942381128,0.20471541158008913,True,True,,passed,,0.00506630000018049,98,-0.6005943463346524,-0.5905066064360343,-0.5390625,-2.3646635445519686,-0.5693236433207793,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_099,generic_tilt,"[0.8315404113738077, 0.029365312803180485, -0.5546875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,58.937993479879815,1.8655512158211733,0.11348502047553666,0.21979526447722098,True,True,,passed,,0.004144300008192658,99,0.8315404113738077,0.029365312803180485,-0.5546875,0.035299685176686704,-0.5879873446614887,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_100,generic_tilt,"[-0.6249005213954005, 0.5331444369994932, -0.5703125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,37.04455289206835,1.9574836951872938,0.07862375172888036,0.2394625339690494,True,True,,passed,,0.004140499993809499,100,-0.6249005213954005,0.5331444369994932,-0.5703125,2.435262914905342,-0.6068862401263823,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_101,generic_tilt,"[0.09929172145394806, -0.8042502099126003, -0.5859375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,32.03980586611439,1.9663981631098693,0.01471844644439102,0.23934850185348389,True,True,,passed,,0.003609799998230301,101,0.09929172145394806,-0.8042502099126003,-0.5859375,-1.4479591625455892,-0.6260364731366106,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_102,generic_tilt,"[0.4633602933413715, 0.6507071516038133, -0.6015625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,54.959662899947226,1.9008078740289853,0.03552229707553067,0.22426803491629652,True,True,,passed,,0.003944000010960735,102,0.4633602933413715,0.6507071516038133,-0.6015625,0.9520040671830661,-0.6454556676499499,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_103,generic_tilt,"[-0.7694689762381604, -0.16430789527818648, -0.6171875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,64.05931734310906,1.8341753203376234,0.027930775937221597,0.21088476903867864,True,True,,passed,,0.003284699996584095,103,-0.7694689762381604,-0.16430789527818648,-0.6171875,-2.931218010267865,-0.6651631373050455,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_104,generic_tilt,"[0.6675841948779062, -0.39227500888148314, -0.6328125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,6,1,False,1:+1:+1|2:+1:-1|3:+1:-1|4:-1:-1|5:+1:-1|3:-1:-1|4:+1:-1|5:-1:-1|6:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1,"[[1, 4, 2, 5], [3, 12, 4, 1], [5, 2, 6, 3], [6, 9, 7, 10], [7, 11, 8, 10], [8, 11, 9, 12]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,19.706949541417604,1.816304666698389,0.004355543655663041,0.20667587021721276,False,True,,passed,,0.0034546000097179785,104,0.6675841948779062,-0.39227500888148314,-0.6328125,-0.5312547805392098,-0.6851801334166482,False,3
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_105,generic_tilt,"[-0.2234511120541313, 0.7277351229090995, -0.6484375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,63.860065908187416,1.8516760439884732,0.026398890652323814,0.2177203733905068,True,True,,passed,,0.0034188999998150393,105,-0.2234511120541313,0.7277351229090995,-0.6484375,1.8687084491894455,-0.7055301410504765,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_106,generic_tilt,"[-0.3209775771657898, -0.6752735675639387, -0.6640625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,54.11731224120268,1.9283181128801399,0.008620356514938976,0.22460972043824765,True,True,,passed,,0.005359199989470653,106,-0.3209775771657898,-0.6752735675639387,-0.6640625,-2.014513628261486,-0.726239235110326,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_107,generic_tilt,"[0.6796844041131607, 0.2757789207845438, -0.6796875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,25.471516704765936,1.98108788531375,0.008110774980039537,0.24355575727548665,True,True,,passed,,0.0036804999981541187,107,0.6796844041131607,0.2757789207845438,-0.6796875,0.3854496014671695,-0.7473365120313951,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_108,generic_tilt,"[-0.6735983936570963, 0.2506107168624866, -0.6953125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,39.18874574227718,1.9824484538727503,0.014197647453087825,0.2423742078806211,True,True,,passed,,0.003432299999985844,108,-0.6735983936570963,0.2506107168624866,-0.6953125,2.7854128311958246,-0.7688546176956561,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_109,generic_tilt,"[0.3203661094167648, -0.6260458665552513, -0.7109375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,49.93278447809556,1.9452726580416062,0.02354063673377027,0.22557253171750524,True,True,,passed,,0.0030313000024762005,109,0.3203661094167648,-0.6260458665552513,-0.7109375,-1.0978092462551063,-0.790830399170303,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_110,generic_tilt,"[0.18237205291710581, 0.6624555591951437, -0.7265625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,70.5034516286945,1.91442346189489,0.035503382844467524,0.2289664770428528,True,True,,passed,,0.006327499999315478,110,0.18237205291710581,0.6624555591951437,-0.7265625,1.302153983473549,-0.8133057177367133,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_111,generic_tilt,"[-0.5676370292144644, -0.35629470653986345, -0.7421875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,4,1,False,1:+1:-1|1:-1:-1|2:-1:-1|3:+1:-1|4:-1:-1|2:+1:-1|3:-1:-1|4:+1:-1,"[[1, 6, 2, 7], [2, 3, 3, 4], [5, 8, 6, 1], [7, 4, 8, 5]]",3,,,False,,not_applicable,,passed,True,3,1,3,,True,57.501937373620365,1.7781540805047316,0.07432258777930656,0.2021824285593782,False,True,,passed,,0.003180900006555021,111,-0.5676370292144644,-0.35629470653986345,-0.7421875,-2.5810680939773825,-0.8363284748503788,False,1
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_112,generic_tilt,"[0.6418013889249015, -0.11752102798145236, -0.7578125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,60.028752059066676,1.9419326223578817,0.21598481876489473,0.2237646602919001,True,True,,passed,,0.003824500003247522,112,0.6418013889249015,-0.11752102798145236,-0.7578125,-0.18110486424872707,-0.8599539234144497,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_113,generic_tilt,"[-0.3826324162403929, 0.5053581577809827, -0.7734375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,36.72846631457898,1.9846639677504199,0.006552296072804609,0.24140963300920748,True,True,,passed,,0.0032989000028464943,113,-0.3826324162403929,0.5053581577809827,-0.7734375,2.218858365479928,-0.884246367739939,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_114,generic_tilt,"[-0.05739581986352919, -0.6116257768897116, -0.7890625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,32.83751716381345,2.0134682688805547,0.03660279338209804,0.24153048347182066,True,True,,passed,,0.003268700005719438,114,-0.05739581986352919,-0.6116257768897116,-0.7890625,-1.664363711971003,-0.9092814029496191,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_115,generic_tilt,"[0.4401851164113537, 0.39839062568498396, -0.8046875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,33.773698889521135,2.005416100155141,0.05599258543148977,0.24796655811685353,True,True,,passed,,0.0033093999954871833,115,0.4401851164113537,0.39839062568498396,-0.8046875,0.7355995177575955,-0.9351489189391351,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_116,generic_tilt,"[-0.5719051579291357, 0.0034485761990220498, -0.8203125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,57.78166104582455,1.9971861684679135,0.022346469265482227,0.23445156396506792,True,True,,passed,,0.0032567999878665432,116,-0.5719051579291357,0.0034485761990220498,-0.8203125,3.135562747486251,-0.9619572141787629,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_117,generic_tilt,"[0.40244343130852844, -0.37315918947597654, -0.8359375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,67.69104999273988,1.9897312442764972,0.0843443420567489,0.22813422079308174,True,True,,passed,,0.00323950000165496,117,0.40244343130852844,-0.37315918947597654,-0.8359375,-0.7476593299646804,-0.9898387655024116,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_118,generic_tilt,"[-0.04268329984137269, 0.5225126261712739, -0.8515625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,67.28245221037862,1.9962760986780959,0.03551668130938879,0.24607207761617472,True,True,,passed,,0.0034474999993108213,118,-0.04268329984137269,0.5225126261712739,-0.8515625,1.6523038997639747,-1.01895854909946,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_119,generic_tilt,"[-0.30536894714883794, -0.3933645204653824, -0.8671875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,56.56103631602013,1.997975519013074,0.029965545076493072,0.23123192814942098,True,True,,passed,,0.0031254999921657145,119,-0.30536894714883794,-0.3933645204653824,-0.8671875,-2.230918177686956,-1.0495264428241564,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_120,generic_tilt,"[0.463030022024531, 0.07902713804581546, -0.8828125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,43.110923459286234,2.0032548603313796,0.04670991840171723,0.23941971526699157,True,True,,passed,,0.0036697000032290816,120,0.463030022024531,0.07902713804581546,-0.8828125,0.1690450520416989,-1.0818164589075494,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_121,generic_tilt,"[-0.36906630614513736, 0.2379077978169983, -0.8984375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,42.51920717554766,2.012092802147726,0.10515185389924397,0.24485105793055797,True,True,,passed,,0.0032436000037705526,121,-0.36906630614513736,0.2379077978169983,-0.8984375,2.5690082817703543,-1.1161980547786983,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_122,generic_tilt,"[0.10292496594567635, -0.39229605845436605, -0.9140625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,42.59106022135798,2.007431026792422,0.04486471011242088,0.23823156506155013,True,True,,passed,,0.0030295000033220276,122,0.10292496594567635,-0.39229605845436605,-0.9140625,-1.314213795680577,-1.1531903234869172,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_123,generic_tilt,"[0.17174276910793232, 0.32586127969258555, -0.9296875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,54.08188934263261,1.9928414741078464,0.18622778183913624,0.24502525444936737,True,True,,passed,,0.003870199987431988,123,0.17174276910793232,0.32586127969258555,-0.9296875,1.0857494340480782,-1.1935635544440883,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_124,generic_tilt,"[-0.30704379302740903, -0.11003811388374307, -0.9453125]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,53.65975139843373,1.9934438449682852,0.06852905282034083,0.23512623175819278,True,True,,passed,,0.003364300006069243,124,-0.30704379302740903,-0.11003811388374307,-0.9453125,-2.797472643402853,-1.2385513773728343,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_125,generic_tilt,"[0.2551855101430896, -0.10714231893496197, -0.9609375]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,63.67813789959812,1.9934603075181219,0.06980144534702504,0.23660505603562249,True,True,,passed,,0.00411440001334995,125,0.2551855101430896,-0.10714231893496197,-0.9609375,-0.3975094136741977,-1.2903698801933186,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_126,generic_tilt,"[-0.0900489272346135, 0.1954913662995, -0.9765625]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,63.74821248475804,1.9967905756931907,0.05021603037994282,0.24614055110928415,True,True,,passed,,0.0034454999986337498,126,-0.0900489272346135,0.1954913662995,-0.9765625,2.0024538160544574,-1.3538648662553876,True,0
3_1_torus_T_2_3,deterministic_angular_sweep,24,96,,fibonacci_127,generic_tilt,"[-0.03805444503928024, -0.1188100334841397, -0.9921875]",3,3,31.848201000228453,7.962050250057112,1.5660467858401352,3,1,True,1:+1:-1|2:-1:-1|3:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1,"[[1, 4, 2, 5], [3, 6, 4, 1], [5, 2, 6, 3]]",3,3,3,True,True,passed,,passed,False,3,1,3,,True,63.130793565369736,1.991982657726698,0.006141230032440603,0.24273114823623657,True,True,,passed,,0.004441400000359863,127,-0.03805444503928024,-0.1188100334841397,-0.9921875,-1.8807682613964736,-1.4457148032019138,True,0
5_1_torus_T_2_5,deterministic_angular_sweep,32,96,,fibonacci_000,generic_tilt,"[0.04520830426184802, 0.11627628334926333, 0.9921875]",5,5,40.676548542594446,14.557178462343233,1.1341477379228062,5,1,True,1:+1:-1|2:-1:-1|3:+1:-1|4:-1:-1|5:+1:-1|1:-1:-1|2:+1:-1|3:-1:-1|4:+1:-1|5:-1:-1,"[[2, 7, 3, 8], [4, 9, 5, 10], [6, 1, 7, 2], [8, 3, 9, 4], [10, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,5,1,5,,True,66.42353873196252,1.9675446480742318,0.04097083588271744,0.2345991426207511,True,True,,passed,,0.004846600000746548,0,0.04520830426184802,0.11627628334926333,0.9921875,1.1999816148643265,1.4457148032019138,True,0
